ride_id,user_id,city,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_time,duration_minutes,distance_km,speed_kmh,incident_reported,route_deviation,safety_score,time_of_day,timestamp
759,259,Delhi,28.5057,77.2369,28.6228,77.1683,10:27,51,18.74,22.05,No,No,0.91,day,2025-03-26T10:00:00
760,260,Delhi,28.518,77.1683,28.4281,77.1501,20:16,27,15.14,33.64,No,No,0.83,day,2025-03-26T20:00:00
761,261,Delhi,28.4975,77.3067,28.5852,77.2276,23:21,70,22.38,19.18,No,No,0.72,night,2025-03-26T23:00:00
762,262,Delhi,28.4678,77.1364,28.483,77.2061,19:47,20,6.08,18.24,No,No,0.94,day,2025-03-26T19:00:00
763,263,Delhi,28.4774,77.198,28.4586,77.226,09:15,64,14.22,13.33,No,No,0.91,day,2025-03-26T09:00:00
764,264,Delhi,28.5668,77.255,28.4961,77.1089,12:34,47,6.3,8.04,No,No,0.9,day,2025-03-26T12:00:00
765,265,Delhi,28.6142,77.2654,28.4703,77.2993,08:03,51,17.7,20.82,No,No,0.8,day,2025-03-26T08:00:00
766,266,Kolkata,22.4973,88.3291,22.4801,88.3476,09:31,58,3.87,4.0,No,No,0.94,day,2025-03-27T09:00:00
767,267,Kolkata,22.5425,88.3715,22.6083,88.2985,00:33,16,5.75,21.56,No,No,0.67,night,2025-03-27T00:00:00
768,268,Kolkata,22.5606,88.4356,22.6628,88.3881,07:11,66,17.51,15.92,No,No,0.75,day,2025-03-27T07:00:00
769,269,Kolkata,22.6141,88.3228,22.6281,88.313,20:19,16,11.91,44.66,No,No,0.82,day,2025-03-27T20:00:00
770,270,Kolkata,22.5301,88.3548,22.4827,88.346,23:20,66,10.1,9.18,No,No,0.56,night,2025-03-27T23:00:00
771,271,Kolkata,22.6602,88.4452,22.5078,88.3036,22:19,86,10.18,7.1,No,No,0.54,night,2025-03-27T22:00:00
772,272,Kolkata,22.5837,88.3798,22.6654,88.4143,19:22,75,3.48,2.78,No,No,0.87,day,2025-03-27T19:00:00
773,273,Kolkata,22.637,88.4017,22.6312,88.3054,09:29,43,13.12,18.31,No,No,0.85,day,2025-03-27T09:00:00
774,274,Bengaluru,13.0405,77.5736,12.9559,77.5323,10:10,64,17.67,16.57,No,No,0.8,day,2025-03-28T10:00:00
775,275,Bengaluru,13.0453,77.6618,12.9794,77.6471,13:17,86,10.95,7.64,No,No,0.85,day,2025-03-28T13:00:00
776,276,Bengaluru,12.9401,77.668,13.0388,77.6308,19:43,6,5.23,52.3,No,No,0.76,day,2025-03-28T19:00:00
777,277,Bengaluru,12.9797,77.6082,13.0199,77.6912,10:50,25,8.75,21.0,No,No,0.68,day,2025-03-28T10:00:00
778,278,Bengaluru,12.8794,77.5936,13.0364,77.5641,20:29,36,8.84,14.73,No,No,0.85,day,2025-03-28T20:00:00
779,279,Bengaluru,12.9095,77.5349,12.9914,77.6361,19:26,6,0.75,7.5,No,No,0.83,day,2025-03-28T19:00:00
780,280,Bengaluru,13.0281,77.6525,12.9099,77.5031,21:03,21,1.52,4.34,No,No,0.77,day,2025-03-28T21:00:00
781,281,Bengaluru,12.9402,77.5442,12.9743,77.6621,11:05,78,11.04,8.49,No,No,0.8,day,2025-03-28T11:00:00
782,282,Bengaluru,13.0456,77.5166,13.0346,77.6682,02:37,64,6.29,5.9,No,No,0.75,night,2025-03-29T02:00:00
783,283,Bengaluru,12.9686,77.5328,13.0408,77.5927,21:44,39,20.36,31.32,No,No,0.83,day,2025-03-29T21:00:00
784,284,Bengaluru,13.0146,77.6902,13.0193,77.5308,16:21,59,9.56,9.72,Yes,No,0.75,day,2025-03-29T16:00:00
785,285,Bengaluru,13.0604,77.5426,12.9277,77.5676,16:48,51,14.25,16.76,No,No,0.84,day,2025-03-29T16:00:00
786,286,Bengaluru,12.9452,77.6458,12.9813,77.6831,02:15,43,19.1,26.65,Yes,No,0.62,night,2025-03-29T02:00:00
787,287,Bengaluru,12.9718,77.6464,12.9008,77.5005,12:21,21,13.44,38.4,No,No,0.87,day,2025-03-29T12:00:00
788,288,Bengaluru,13.0032,77.5832,13.0359,77.626,19:58,66,9.21,8.37,No,No,0.8,day,2025-03-29T19:00:00
789,289,Bengaluru,12.9998,77.6477,12.8985,77.603,00:00,57,12.77,13.44,No,No,0.59,night,2025-03-29T00:00:00
790,290,Bengaluru,12.8976,77.6183,12.9083,77.5817,22:28,52,4.42,5.1,No,No,0.63,night,2025-03-29T22:00:00
791,291,Bengaluru,13.0354,77.6026,12.9489,77.5358,14:15,64,4.72,4.42,No,No,0.91,day,2025-03-29T14:00:00
792,292,Ahmedabad,23.0853,72.6067,23.0273,72.6028,16:58,82,22.1,16.17,No,No,0.83,day,2025-03-30T16:00:00
793,293,Ahmedabad,23.0654,72.5284,23.1004,72.562,08:31,67,24.3,21.76,No,No,0.74,day,2025-03-30T08:00:00
794,294,Ahmedabad,23.009,72.494,23.0761,72.6691,23:21,60,22.06,22.06,No,No,0.75,night,2025-03-30T23:00:00
795,295,Ahmedabad,23.0471,72.5297,22.9988,72.6197,00:37,86,7.89,5.5,Yes,No,0.74,night,2025-03-30T00:00:00
796,296,Ahmedabad,22.959,72.4959,23.0926,72.4722,08:03,18,6.8,22.67,No,No,0.93,day,2025-03-30T08:00:00
797,297,Ahmedabad,23.1199,72.5547,23.0146,72.6125,20:44,43,22.02,30.73,No,No,0.71,day,2025-03-30T20:00:00
798,298,Ahmedabad,22.9809,72.6213,23.0837,72.5586,13:56,8,6.12,45.9,No,No,0.78,day,2025-03-30T13:00:00
799,299,Ahmedabad,23.1029,72.5451,23.0187,72.5855,17:46,8,13.44,100.8,No,No,0.93,day,2025-03-30T17:00:00
800,300,Ahmedabad,23.0658,72.6021,22.958,72.6115,07:54,58,8.26,8.54,No,No,0.85,day,2025-03-30T07:00:00
801,301,Ahmedabad,23.1054,72.5018,22.93,72.4771,02:03,48,20.28,25.35,No,No,0.48,night,2025-03-30T02:00:00
802,302,Delhi,28.4986,77.2786,28.5605,77.1558,18:14,73,11.91,9.79,No,No,0.88,day,2025-03-31T18:00:00
803,303,Delhi,28.5796,77.2,28.5596,77.1141,16:00,21,10.5,30.0,No,No,0.76,day,2025-03-31T16:00:00
804,304,Delhi,28.4321,77.2724,28.4559,77.1256,20:42,68,8.81,7.77,No,No,0.83,day,2025-03-31T20:00:00
805,305,Delhi,28.5465,77.2379,28.5832,77.2798,23:41,59,14.56,14.81,No,No,0.67,night,2025-03-31T23:00:00
806,306,Delhi,28.5905,77.1285,28.4856,77.1963,13:03,82,18.76,13.73,No,No,0.89,day,2025-03-31T13:00:00
807,307,Delhi,28.5944,77.2829,28.4914,77.2134,10:31,70,12.87,11.03,No,No,0.74,day,2025-03-31T10:00:00
808,308,Delhi,28.5154,77.2665,28.5731,77.1158,10:16,27,21.5,47.78,No,No,0.84,day,2025-03-31T10:00:00
809,309,Delhi,28.4433,77.2617,28.5162,77.2379,01:25,78,1.64,1.26,No,No,0.63,night,2025-03-31T01:00:00
810,310,Mumbai,19.1131,72.9428,19.0193,72.8567,18:26,68,11.24,9.92,No,No,0.68,day,2025-04-01T18:00:00
811,311,Mumbai,19.1552,72.9621,19.1697,72.9468,20:48,71,23.35,19.73,No,No,0.89,day,2025-04-01T20:00:00
812,312,Mumbai,19.1247,72.9297,19.0572,72.7831,18:35,85,21.12,14.91,No,No,0.68,day,2025-04-01T18:00:00
813,313,Mumbai,19.1576,72.8897,19.1472,72.8726,16:16,65,3.39,3.13,No,No,0.91,day,2025-04-01T16:00:00
814,314,Mumbai,19.1165,72.7852,19.0665,72.8869,15:56,37,4.59,7.44,No,No,0.79,day,2025-04-01T15:00:00
815,315,Mumbai,19.0656,72.9404,18.9992,72.8995,03:26,36,24.81,41.35,Yes,Yes,0.65,night,2025-04-01T03:00:00
816,316,Mumbai,18.9949,72.8635,19.0256,72.9494,10:21,83,11.04,7.98,No,No,0.8,day,2025-04-01T10:00:00
817,317,Mumbai,19.1345,72.8871,18.9825,72.8785,10:35,66,18.22,16.56,No,No,0.81,day,2025-04-01T10:00:00
818,318,Hyderabad,17.3078,78.5762,17.4716,78.5457,03:30,13,9.82,45.32,Yes,No,0.68,night,2025-04-02T03:00:00
819,319,Hyderabad,17.4156,78.5305,17.3907,78.4191,09:28,19,6.64,20.97,No,No,0.66,day,2025-04-02T09:00:00
820,320,Hyderabad,17.4395,78.5756,17.3432,78.4318,11:58,5,18.83,225.96,No,No,0.79,day,2025-04-02T11:00:00
821,321,Hyderabad,17.378,78.4557,17.3793,78.4983,11:31,12,4.39,21.95,No,No,0.73,day,2025-04-02T11:00:00
822,322,Hyderabad,17.361,78.475,17.4704,78.5687,17:54,64,8.69,8.15,No,No,0.87,day,2025-04-02T17:00:00
823,323,Hyderabad,17.4362,78.5701,17.4238,78.469,20:00,84,5.33,3.81,No,No,0.89,day,2025-04-02T20:00:00
824,324,Hyderabad,17.4412,78.4062,17.4561,78.5856,07:29,22,12.62,34.42,No,No,0.67,day,2025-04-02T07:00:00
825,325,Hyderabad,17.325,78.5517,17.4352,78.4466,13:32,57,10.75,11.32,No,No,0.89,day,2025-04-02T13:00:00
826,326,Bengaluru,13.0122,77.6477,12.9392,77.5061,09:01,49,6.95,8.51,No,No,0.73,day,2025-04-03T09:00:00
827,327,Bengaluru,12.8936,77.5508,12.981,77.5628,12:25,62,23.64,22.88,No,No,0.76,day,2025-04-03T12:00:00
828,328,Bengaluru,12.9749,77.594,13.0176,77.6869,10:21,65,24.42,22.54,No,No,0.82,day,2025-04-03T10:00:00
829,329,Bengaluru,12.9216,77.6403,12.972,77.678,23:53,49,14.33,17.55,No,No,0.49,night,2025-04-03T23:00:00
830,330,Bengaluru,12.899,77.645,13.0263,77.5115,07:49,68,24.56,21.67,No,No,0.66,day,2025-04-03T07:00:00
831,331,Bengaluru,12.9744,77.5116,13.0428,77.6489,14:16,70,4.28,3.67,No,No,0.69,day,2025-04-03T14:00:00
832,332,Bengaluru,12.9239,77.6286,12.8825,77.6104,03:32,65,12.05,11.12,No,Yes,0.69,night,2025-04-03T03:00:00
833,333,Bengaluru,12.8947,77.516,12.8944,77.5978,17:12,44,4.02,5.48,No,No,0.8,day,2025-04-03T17:00:00
834,334,Bengaluru,12.8797,77.5985,12.8969,77.6317,20:37,51,21.27,25.02,No,No,0.76,day,2025-04-03T20:00:00
835,335,Bengaluru,12.993,77.5293,12.873,77.6198,08:29,7,14.94,128.06,No,No,0.91,day,2025-04-03T08:00:00
836,336,Delhi,28.6018,77.3014,28.6106,77.2604,11:55,17,13.86,48.92,No,No,0.86,day,2025-04-04T11:00:00
837,337,Delhi,28.5777,77.1659,28.5614,77.1474,17:23,57,8.38,8.82,No,No,0.78,day,2025-04-04T17:00:00
838,338,Delhi,28.6148,77.1816,28.6045,77.1073,07:06,23,14.47,37.75,No,No,0.8,day,2025-04-04T07:00:00
839,339,Delhi,28.5084,77.1925,28.5873,77.2528,14:00,23,19.45,50.74,No,No,0.68,day,2025-04-04T14:00:00
840,340,Delhi,28.5489,77.1736,28.5643,77.1775,09:57,21,7.64,21.83,No,No,0.7,day,2025-04-04T09:00:00
841,341,Delhi,28.4753,77.2648,28.5929,77.2818,19:39,46,4.84,6.31,Yes,No,0.92,day,2025-04-04T19:00:00
842,342,Delhi,28.5389,77.1797,28.5476,77.2556,17:18,53,5.75,6.51,No,No,0.85,day,2025-04-04T17:00:00
843,343,Delhi,28.6031,77.1903,28.5375,77.1982,23:45,83,5.32,3.85,No,No,0.7,night,2025-04-04T23:00:00
844,344,Delhi,28.4798,77.1296,28.5246,77.24,10:04,30,19.85,39.7,Yes,No,0.94,day,2025-04-05T10:00:00
845,345,Delhi,28.512,77.2347,28.4434,77.2818,00:04,47,8.31,10.61,No,No,0.66,night,2025-04-05T00:00:00
846,346,Delhi,28.5823,77.163,28.5083,77.2083,20:40,58,21.62,22.37,No,No,0.9,day,2025-04-05T20:00:00
847,347,Delhi,28.5741,77.1304,28.4867,77.208,14:39,76,15.38,12.14,No,No,0.67,day,2025-04-05T14:00:00
848,348,Delhi,28.5416,77.2773,28.4728,77.1476,16:45,16,2.58,9.68,No,No,0.9,day,2025-04-05T16:00:00
849,349,Delhi,28.4274,77.1625,28.6071,77.2778,03:14,69,20.36,17.7,No,Yes,0.69,night,2025-04-05T03:00:00
850,350,Delhi,28.4472,77.1935,28.4964,77.1898,07:51,50,16.28,19.54,No,No,0.68,day,2025-04-05T07:00:00
851,351,Delhi,28.4363,77.2319,28.4995,77.2922,20:04,66,2.36,2.15,No,No,0.78,day,2025-04-05T20:00:00
852,352,Delhi,28.5832,77.1875,28.4393,77.2948,09:43,10,16.68,100.08,No,No,0.69,day,2025-04-05T09:00:00
853,353,Delhi,28.4538,77.2579,28.4389,77.1309,09:12,79,21.57,16.38,No,No,0.77,day,2025-04-05T09:00:00
854,354,Lucknow,26.9045,81.0361,26.8835,81.0175,21:39,6,14.0,140.0,No,No,0.95,day,2025-04-06T21:00:00
855,355,Lucknow,26.9178,80.9404,26.8371,80.9577,10:09,41,12.83,18.78,No,No,0.78,day,2025-04-06T10:00:00
856,356,Lucknow,26.7911,80.9751,26.9104,80.9853,04:55,56,4.96,5.31,No,No,0.54,night,2025-04-06T04:00:00
857,357,Lucknow,26.8758,80.9346,26.8588,80.955,02:26,17,15.08,53.22,No,No,0.46,night,2025-04-06T02:00:00
858,358,Lucknow,26.8091,80.9906,26.809,80.9742,06:10,89,23.65,15.94,Yes,No,0.75,night,2025-04-06T06:00:00
859,359,Lucknow,26.8189,80.9118,26.7838,80.864,18:50,50,19.22,23.06,No,No,0.84,day,2025-04-06T18:00:00
860,360,Lucknow,26.8084,80.9903,26.7475,80.9397,06:39,43,1.06,1.48,No,No,0.74,night,2025-04-06T06:00:00
861,361,Lucknow,26.8861,80.9505,26.7638,80.9046,03:37,59,18.38,18.69,No,No,0.6,night,2025-04-06T03:00:00
862,362,Lucknow,26.9155,80.9865,26.8334,81.0044,10:20,71,19.73,16.67,No,No,0.74,day,2025-04-06T10:00:00
863,363,Lucknow,26.8769,80.9461,26.8789,80.9408,10:17,49,19.22,23.53,No,No,0.73,day,2025-04-06T10:00:00
864,364,Chennai,13.0827,80.2847,12.9853,80.186,04:25,88,7.52,5.13,No,No,0.5,night,2025-04-07T04:00:00
865,365,Chennai,13.0449,80.2074,13.005,80.2927,02:07,9,21.8,145.33,Yes,Yes,0.69,night,2025-04-07T02:00:00
866,366,Chennai,13.0736,80.2314,13.0567,80.3493,03:46,43,23.79,33.2,No,No,0.45,night,2025-04-07T03:00:00
867,367,Chennai,13.0265,80.3343,13.0096,80.204,11:07,12,13.01,65.05,No,Yes,0.86,day,2025-04-07T11:00:00
868,368,Chennai,13.0,80.2135,13.1744,80.1881,07:09,63,4.71,4.49,No,No,0.8,day,2025-04-07T07:00:00
869,369,Chennai,13.0637,80.3206,13.1711,80.1987,13:52,56,8.45,9.05,No,No,0.86,day,2025-04-07T13:00:00
870,370,Chennai,13.0491,80.2725,13.1135,80.3128,02:29,23,12.28,32.03,No,No,0.63,night,2025-04-07T02:00:00
871,371,Chennai,13.0519,80.3454,13.0774,80.3188,05:05,54,8.68,9.64,No,No,0.62,night,2025-04-07T05:00:00
872,372,Jaipur,26.9601,75.7636,26.9998,75.7561,00:47,16,20.96,78.6,No,No,0.73,night,2025-04-08T00:00:00
873,373,Jaipur,26.9037,75.7158,26.9038,75.7757,08:21,28,20.82,44.61,No,No,0.8,day,2025-04-08T08:00:00
874,374,Jaipur,26.9776,75.7907,26.8989,75.7142,19:42,85,11.67,8.24,No,No,0.8,day,2025-04-08T19:00:00
875,375,Jaipur,26.9452,75.7714,26.8187,75.8805,20:43,14,7.45,31.93,No,No,0.78,day,2025-04-08T20:00:00
876,376,Jaipur,26.9619,75.7456,26.9915,75.8703,02:35,83,20.13,14.55,Yes,No,0.46,night,2025-04-08T02:00:00
877,377,Jaipur,26.9296,75.6931,26.9828,75.7519,18:33,55,24.07,26.26,No,No,0.71,day,2025-04-08T18:00:00
878,378,Jaipur,26.833,75.7126,26.8571,75.8672,00:44,40,20.71,31.07,No,Yes,0.52,night,2025-04-08T00:00:00
879,379,Jaipur,26.9868,75.8415,26.9289,75.7784,00:39,20,21.21,63.63,No,No,0.49,night,2025-04-08T00:00:00
880,380,Jaipur,26.9831,75.7188,26.8908,75.7069,09:02,79,23.62,17.94,No,Yes,0.86,day,2025-04-08T09:00:00
881,381,Jaipur,27.007,75.8623,26.8156,75.822,02:24,61,6.02,5.92,No,Yes,0.71,night,2025-04-08T02:00:00
882,382,Mumbai,19.133,72.8529,19.1513,72.8174,16:42,26,18.69,43.13,No,No,0.93,day,2025-04-09T16:00:00
883,383,Mumbai,19.0841,72.8832,19.1381,72.9078,20:46,85,5.96,4.21,No,Yes,0.94,day,2025-04-09T20:00:00
884,384,Mumbai,19.1218,72.9729,19.1628,72.952,03:42,5,19.43,233.16,No,No,0.66,night,2025-04-09T03:00:00
885,385,Mumbai,19.0629,72.9143,19.1622,72.835,14:45,16,16.43,61.61,No,No,0.81,day,2025-04-09T14:00:00
886,386,Mumbai,19.1629,72.9542,19.0682,72.851,17:33,57,11.88,12.51,No,No,0.78,day,2025-04-09T17:00:00
887,387,Mumbai,19.1317,72.8626,19.0971,72.8669,14:31,5,16.32,195.84,No,No,0.8,day,2025-04-09T14:00:00
888,388,Mumbai,19.1594,72.8122,19.0095,72.9515,18:13,65,21.57,19.91,No,No,0.7,day,2025-04-09T18:00:00
889,389,Mumbai,19.1321,72.7817,19.1409,72.8263,07:50,56,4.37,4.68,No,No,0.78,day,2025-04-09T07:00:00
890,390,Lucknow,26.9182,81.0058,26.7911,81.0216,04:10,50,10.51,12.61,No,No,0.56,night,2025-04-10T04:00:00
891,391,Lucknow,26.7732,80.9929,26.8692,80.8876,01:41,85,16.42,11.59,No,No,0.62,night,2025-04-10T01:00:00
892,392,Lucknow,26.918,80.8963,26.7727,80.9236,13:57,19,3.59,11.34,No,No,0.8,day,2025-04-10T13:00:00
893,393,Lucknow,26.9398,80.8477,26.876,80.9461,01:52,86,17.41,12.15,No,No,0.63,night,2025-04-10T01:00:00
894,394,Lucknow,26.7762,80.9167,26.8099,80.9386,20:32,18,5.52,18.4,No,Yes,0.87,day,2025-04-10T20:00:00
895,395,Lucknow,26.9134,80.8657,26.7924,80.9737,09:33,68,2.48,2.19,No,No,0.74,day,2025-04-10T09:00:00
896,396,Lucknow,26.8622,80.8547,26.9125,80.8528,21:27,34,11.24,19.84,No,No,0.69,day,2025-04-10T21:00:00
897,397,Lucknow,26.7556,80.9199,26.9252,80.9871,03:53,78,5.37,4.13,No,No,0.61,night,2025-04-10T03:00:00
898,398,Mumbai,19.0106,72.8896,18.9929,72.8199,10:13,28,9.07,19.44,Yes,No,0.73,day,2025-04-11T10:00:00
899,399,Mumbai,19.1136,72.8656,19.1049,72.864,00:48,86,21.86,15.25,Yes,No,0.56,night,2025-04-11T00:00:00
900,400,Mumbai,19.0873,72.8577,19.1513,72.8887,00:33,55,17.78,19.4,Yes,No,0.6,night,2025-04-11T00:00:00
901,401,Mumbai,19.0798,72.8015,19.1055,72.899,20:32,25,24.65,59.16,No,No,0.8,day,2025-04-11T20:00:00
902,402,Mumbai,19.032,72.9498,18.9979,72.778,22:48,22,14.91,40.66,No,No,0.6,night,2025-04-11T22:00:00
903,403,Mumbai,19.0556,72.8942,19.0742,72.8634,20:34,5,4.55,54.6,No,No,0.84,day,2025-04-11T20:00:00
904,404,Mumbai,19.1187,72.8664,19.0548,72.9094,16:41,84,20.07,14.34,No,No,0.82,day,2025-04-11T16:00:00
905,405,Mumbai,18.9866,72.8082,19.0415,72.8914,07:33,76,2.22,1.75,No,No,0.81,day,2025-04-11T07:00:00
906,406,Chennai,13.1698,80.2993,13.0501,80.2475,05:18,43,2.36,3.29,No,No,0.53,night,2025-04-12T05:00:00
907,407,Chennai,13.1389,80.2117,13.1797,80.3653,13:24,36,4.05,6.75,No,No,0.82,day,2025-04-12T13:00:00
908,408,Chennai,13.1798,80.3576,13.1586,80.3155,20:57,71,21.54,18.2,No,No,0.93,day,2025-04-12T20:00:00
909,409,Chennai,13.1127,80.1738,13.0758,80.258,02:13,52,20.55,23.71,No,No,0.61,night,2025-04-12T02:00:00
910,410,Chennai,13.1578,80.2948,13.0311,80.2278,21:07,58,2.25,2.33,No,No,0.7,day,2025-04-12T21:00:00
911,411,Chennai,13.1265,80.1826,13.017,80.2972,13:47,16,10.03,37.61,No,No,0.78,day,2025-04-12T13:00:00
912,412,Chennai,13.0265,80.2505,13.0649,80.3464,07:58,78,0.9,0.69,No,No,0.81,day,2025-04-12T07:00:00
913,413,Chennai,13.0604,80.2028,13.055,80.24,15:08,87,24.57,16.94,No,No,0.81,day,2025-04-12T15:00:00
914,414,Kolkata,22.5817,88.2856,22.5914,88.3412,07:07,19,10.82,34.17,No,No,0.67,day,2025-04-13T07:00:00
915,415,Kolkata,22.4866,88.325,22.624,88.3798,17:57,45,15.16,20.21,No,No,0.85,day,2025-04-13T17:00:00
916,416,Kolkata,22.5958,88.3192,22.667,88.3542,14:05,65,11.63,10.74,No,No,0.78,day,2025-04-13T14:00:00
917,417,Kolkata,22.5458,88.4002,22.5399,88.3783,02:03,81,17.1,12.67,No,No,0.46,night,2025-04-13T02:00:00
918,418,Kolkata,22.5324,88.3171,22.6271,88.328,22:02,12,20.62,103.1,No,No,0.71,night,2025-04-13T22:00:00
919,419,Kolkata,22.5783,88.373,22.6292,88.3785,13:37,22,16.98,46.31,No,No,0.7,day,2025-04-13T13:00:00
920,420,Kolkata,22.5336,88.3028,22.6538,88.4044,23:36,27,17.16,38.13,No,No,0.46,night,2025-04-13T23:00:00
921,421,Kolkata,22.5447,88.4472,22.5864,88.2682,02:07,23,20.16,52.59,No,No,0.7,night,2025-04-13T02:00:00
922,422,Kolkata,22.6019,88.3906,22.5406,88.2866,16:01,70,4.56,3.91,No,No,0.67,day,2025-04-13T16:00:00
923,423,Kolkata,22.5775,88.4105,22.6143,88.4347,13:45,84,23.26,16.61,No,No,0.75,day,2025-04-13T13:00:00
924,424,Bengaluru,13.0145,77.603,12.9971,77.5711,08:38,77,6.56,5.11,No,No,0.74,day,2025-04-14T08:00:00
925,425,Bengaluru,12.8922,77.5545,13.0407,77.6775,19:32,61,16.26,15.99,No,No,0.78,day,2025-04-14T19:00:00
926,426,Bengaluru,12.9775,77.5464,12.9337,77.5436,04:28,26,15.76,36.37,No,No,0.68,night,2025-04-14T04:00:00
927,427,Bengaluru,12.9712,77.5365,13.027,77.639,13:17,19,19.2,60.63,No,No,0.93,day,2025-04-14T13:00:00
928,428,Bengaluru,13.0392,77.5488,12.9472,77.539,12:45,11,5.59,30.49,No,No,0.91,day,2025-04-14T12:00:00
929,429,Bengaluru,12.9265,77.5638,13.0351,77.6849,08:42,68,2.59,2.29,No,No,0.75,day,2025-04-14T08:00:00
930,430,Bengaluru,12.9667,77.5162,12.9736,77.6157,08:56,70,8.65,7.41,Yes,No,0.73,day,2025-04-14T08:00:00
931,431,Bengaluru,13.0092,77.5098,12.9925,77.5547,07:19,24,12.15,30.38,No,No,0.7,day,2025-04-14T07:00:00
932,432,Pune,18.5987,73.8546,18.5285,73.8602,21:55,39,2.93,4.51,No,No,0.93,day,2025-04-15T21:00:00
933,433,Pune,18.5234,73.8973,18.5262,73.8088,22:43,53,9.71,10.99,No,No,0.65,night,2025-04-15T22:00:00
934,434,Pune,18.5029,73.7625,18.6071,73.9155,10:38,61,20.18,19.85,No,No,0.69,day,2025-04-15T10:00:00
935,435,Pune,18.526,73.9129,18.4746,73.877,11:39,21,10.46,29.89,No,No,0.68,day,2025-04-15T11:00:00
936,436,Pune,18.5672,73.8831,18.5702,73.855,04:26,21,13.8,39.43,No,No,0.52,night,2025-04-15T04:00:00
937,437,Pune,18.5082,73.8566,18.5036,73.7707,15:45,30,9.38,18.76,No,No,0.79,day,2025-04-15T15:00:00
938,438,Pune,18.5376,73.7972,18.5018,73.9108,13:13,26,5.11,11.79,No,Yes,0.75,day,2025-04-15T13:00:00
939,439,Pune,18.5805,73.8502,18.4975,73.8266,15:58,72,10.57,8.81,No,No,0.91,day,2025-04-15T15:00:00
940,440,Pune,18.5392,73.949,18.5139,73.7656,13:58,74,20.56,16.67,No,Yes,0.77,day,2025-04-15T13:00:00
941,441,Pune,18.5304,73.7899,18.5597,73.7795,12:54,25,13.02,31.25,No,No,0.67,day,2025-04-15T12:00:00
942,442,Delhi,28.5299,77.2302,28.6056,77.2457,08:51,25,17.09,41.02,No,Yes,0.79,day,2025-04-16T08:00:00
943,443,Delhi,28.5491,77.1406,28.6128,77.1583,19:45,33,8.69,15.8,No,No,0.8,day,2025-04-16T19:00:00
944,444,Delhi,28.4461,77.253,28.5277,77.1867,18:06,35,13.98,23.97,No,No,0.71,day,2025-04-16T18:00:00
945,445,Delhi,28.4529,77.2267,28.4409,77.2068,10:13,88,8.98,6.12,No,No,0.79,day,2025-04-16T10:00:00
946,446,Delhi,28.6152,77.2186,28.4848,77.1935,14:16,25,15.58,37.39,No,Yes,0.88,day,2025-04-16T14:00:00
947,447,Delhi,28.4977,77.1132,28.4572,77.2311,02:52,80,19.54,14.65,No,No,0.64,night,2025-04-16T02:00:00
948,448,Delhi,28.5379,77.2567,28.5178,77.2941,11:56,14,12.76,54.69,No,No,0.71,day,2025-04-16T11:00:00
949,449,Delhi,28.4473,77.1925,28.5029,77.1962,14:17,79,1.28,0.97,No,No,0.87,day,2025-04-16T14:00:00
950,450,Delhi,28.5625,77.2544,28.593,77.1353,00:13,42,24.81,35.44,No,No,0.72,night,2025-04-16T00:00:00
951,451,Pune,18.4813,73.7996,18.5819,73.9427,11:43,19,19.08,60.25,No,No,0.77,day,2025-04-17T11:00:00
952,452,Pune,18.4999,73.7615,18.5895,73.9472,20:11,71,12.36,10.45,No,No,0.86,day,2025-04-17T20:00:00
953,453,Pune,18.5552,73.8505,18.5089,73.8413,12:03,22,11.51,31.39,No,No,0.74,day,2025-04-17T12:00:00
954,454,Pune,18.5228,73.911,18.4697,73.8372,21:10,11,24.1,131.45,No,No,0.74,day,2025-04-17T21:00:00
955,455,Pune,18.6037,73.9501,18.515,73.8407,22:51,32,17.47,32.76,No,No,0.52,night,2025-04-17T22:00:00
956,456,Pune,18.5871,73.887,18.583,73.8404,17:28,77,13.29,10.36,No,No,0.93,day,2025-04-17T17:00:00
957,457,Pune,18.5083,73.8461,18.5509,73.9008,02:26,59,15.24,15.5,No,No,0.48,night,2025-04-17T02:00:00
958,458,Pune,18.5398,73.9413,18.5957,73.9107,09:37,46,19.96,26.03,No,No,0.94,day,2025-04-17T09:00:00
959,459,Lucknow,26.7808,80.9381,26.7473,80.9942,19:38,84,13.21,9.44,No,No,0.81,day,2025-04-18T19:00:00
960,460,Lucknow,26.9158,80.9623,26.7738,80.9961,07:25,25,16.89,40.54,No,No,0.83,day,2025-04-18T07:00:00
961,461,Lucknow,26.7804,80.9542,26.8226,81.0163,07:47,62,22.66,21.93,No,No,0.82,day,2025-04-18T07:00:00
962,462,Lucknow,26.9219,81.021,26.7599,81.0268,13:26,20,14.02,42.06,No,No,0.69,day,2025-04-18T13:00:00
963,463,Lucknow,26.8183,80.9008,26.7632,80.9818,13:14,39,1.07,1.65,No,Yes,0.65,day,2025-04-18T13:00:00
964,464,Lucknow,26.8903,80.8939,26.8086,81.0258,16:58,70,24.2,20.74,No,No,0.77,day,2025-04-18T16:00:00
965,465,Lucknow,26.8843,81.0284,26.9112,80.8929,13:19,30,14.08,28.16,No,No,0.69,day,2025-04-18T13:00:00
966,466,Lucknow,26.8744,80.8724,26.8242,80.9222,16:39,29,6.4,13.24,No,No,0.93,day,2025-04-18T16:00:00
