traffic_id,city,date,hour,vehicle_count,congestion_level,average_speed_kmh,accident_count,weather_condition,timestamp
4840,Jaipur,2025-01-21,3,243,Medium,63.99,1,Rainy,2025-01-21T03:00:00
4841,Bengaluru,2025-01-21,4,169,Medium,54.74,1,Cloudy,2025-01-21T04:00:00
4842,Mumbai,2025-01-21,4,76,Medium,67.35,0,Cloudy,2025-01-21T04:00:00
4843,Delhi,2025-01-21,4,242,Low,63.84,2,Rainy,2025-01-21T04:00:00
4844,Chennai,2025-01-21,4,41,Low,56.6,0,Cloudy,2025-01-21T04:00:00
4845,Lucknow,2025-01-21,4,250,Low,50.37,2,Rainy,2025-01-21T04:00:00
4846,Kolkata,2025-01-21,4,289,Low,51.72,1,Cloudy,2025-01-21T04:00:00
4847,Hyderabad,2025-01-21,4,79,Low,52.71,1,Rainy,2025-01-21T04:00:00
4848,Ahmedabad,2025-01-21,4,186,Low,55.86,2,Cloudy,2025-01-21T04:00:00
4849,Pune,2025-01-21,4,288,Medium,59.1,2,Rainy,2025-01-21T04:00:00
4850,Jaipur,2025-01-21,4,103,Low,65.18,2,Rainy,2025-01-21T04:00:00
4851,Bengaluru,2025-01-21,5,216,Low,51.46,1,Clear,2025-01-21T05:00:00
4852,Mumbai,2025-01-21,5,255,Low,65.51,2,Clear,2025-01-21T05:00:00
4853,Delhi,2025-01-21,5,158,Medium,54.64,2,Cloudy,2025-01-21T05:00:00
4854,Chennai,2025-01-21,5,231,Low,57.99,0,Clear,2025-01-21T05:00:00
4855,Lucknow,2025-01-21,5,181,Low,60.74,0,Clear,2025-01-21T05:00:00
4856,Kolkata,2025-01-21,5,176,Low,65.36,2,Rainy,2025-01-21T05:00:00
4857,Hyderabad,2025-01-21,5,105,Medium,59.7,0,Rainy,2025-01-21T05:00:00
4858,Ahmedabad,2025-01-21,5,228,Medium,62.19,1,Rainy,2025-01-21T05:00:00
4859,Pune,2025-01-21,5,110,Medium,68.85,0,Rainy,2025-01-21T05:00:00
4860,Jaipur,2025-01-21,5,72,Low,60.16,2,Cloudy,2025-01-21T05:00:00
4861,Bengaluru,2025-01-21,6,220,Medium,38.34,1,Rainy,2025-01-21T06:00:00
4862,Mumbai,2025-01-21,6,80,Medium,39.03,1,Cloudy,2025-01-21T06:00:00
4863,Delhi,2025-01-21,6,134,Medium,48.13,2,Cloudy,2025-01-21T06:00:00
4864,Chennai,2025-01-21,6,159,Low,39.21,2,Cloudy,2025-01-21T06:00:00
4865,Lucknow,2025-01-21,6,163,Low,36.52,2,Rainy,2025-01-21T06:00:00
4866,Kolkata,2025-01-21,6,275,Low,42.52,1,Clear,2025-01-21T06:00:00
4867,Hyderabad,2025-01-21,6,215,Low,44.07,2,Rainy,2025-01-21T06:00:00
4868,Ahmedabad,2025-01-21,6,259,Medium,44.79,1,Clear,2025-01-21T06:00:00
4869,Pune,2025-01-21,6,210,Medium,42.22,1,Cloudy,2025-01-21T06:00:00
4870,Jaipur,2025-01-21,6,68,Low,53.44,0,Rainy,2025-01-21T06:00:00
4871,Bengaluru,2025-01-21,7,199,Medium,15.31,0,Clear,2025-01-21T07:00:00
4872,Mumbai,2025-01-21,7,198,Medium,24.82,1,Cloudy,2025-01-21T07:00:00
4873,Delhi,2025-01-21,7,140,High,27.21,2,Clear,2025-01-21T07:00:00
4874,Chennai,2025-01-21,7,181,High,24.03,0,Rainy,2025-01-21T07:00:00
4875,Lucknow,2025-01-21,7,280,High,32.52,0,Rainy,2025-01-21T07:00:00
4876,Kolkata,2025-01-21,7,257,High,18.9,1,Rainy,2025-01-21T07:00:00
4877,Hyderabad,2025-01-21,7,222,High,22.05,1,Clear,2025-01-21T07:00:00
4878,Ahmedabad,2025-01-21,7,51,High,26.82,1,Clear,2025-01-21T07:00:00
4879,Pune,2025-01-21,7,67,High,29.42,2,Rainy,2025-01-21T07:00:00
4880,Jaipur,2025-01-21,7,66,High,17.83,1,Clear,2025-01-21T07:00:00
4881,Bengaluru,2025-01-21,8,220,High,22.69,1,Cloudy,2025-01-21T08:00:00
4882,Mumbai,2025-01-21,8,287,High,19.2,2,Cloudy,2025-01-21T08:00:00
4883,Delhi,2025-01-21,8,158,High,28.07,2,Rainy,2025-01-21T08:00:00
4884,Chennai,2025-01-21,8,235,Medium,18.38,1,Clear,2025-01-21T08:00:00
4885,Lucknow,2025-01-21,8,36,High,20.52,1,Clear,2025-01-21T08:00:00
4886,Kolkata,2025-01-21,8,236,High,27.17,0,Cloudy,2025-01-21T08:00:00
4887,Hyderabad,2025-01-21,8,183,High,17.09,1,Rainy,2025-01-21T08:00:00
4888,Ahmedabad,2025-01-21,8,161,High,33.37,2,Cloudy,2025-01-21T08:00:00
4889,Pune,2025-01-21,8,167,High,21.04,1,Rainy,2025-01-21T08:00:00
4890,Jaipur,2025-01-21,8,99,Medium,15.14,2,Clear,2025-01-21T08:00:00
4891,Bengaluru,2025-01-21,9,260,Medium,33.04,2,Clear,2025-01-21T09:00:00
4892,Mumbai,2025-01-21,9,231,High,33.05,2,Rainy,2025-01-21T09:00:00
4893,Delhi,2025-01-21,9,213,High,19.56,0,Clear,2025-01-21T09:00:00
4894,Chennai,2025-01-21,9,235,High,33.51,1,Clear,2025-01-21T09:00:00
4895,Lucknow,2025-01-21,9,107,Medium,19.63,2,Rainy,2025-01-21T09:00:00
4896,Kolkata,2025-01-21,9,228,High,32.09,2,Clear,2025-01-21T09:00:00
4897,Hyderabad,2025-01-21,9,217,Medium,15.32,2,Clear,2025-01-21T09:00:00
4898,Ahmedabad,2025-01-21,9,153,High,20.64,2,Rainy,2025-01-21T09:00:00
4899,Pune,2025-01-21,9,142,High,34.89,2,Clear,2025-01-21T09:00:00
4900,Jaipur,2025-01-21,9,85,High,22.23,2,Clear,2025-01-21T09:00:00
4901,Bengaluru,2025-01-21,10,57,Medium,47.8,1,Cloudy,2025-01-21T10:00:00
4902,Mumbai,2025-01-21,10,154,Medium,41.84,0,Cloudy,2025-01-21T10:00:00
4903,Delhi,2025-01-21,10,143,Medium,38.46,2,Clear,2025-01-21T10:00:00
4904,Chennai,2025-01-21,10,174,Medium,46.72,2,Clear,2025-01-21T10:00:00
4905,Lucknow,2025-01-21,10,163,Low,39.61,0,Rainy,2025-01-21T10:00:00
4906,Kolkata,2025-01-21,10,169,Medium,48.09,2,Rainy,2025-01-21T10:00:00
4907,Hyderabad,2025-01-21,10,195,Medium,40.23,0,Cloudy,2025-01-21T10:00:00
4908,Ahmedabad,2025-01-21,10,185,Medium,40.54,1,Rainy,2025-01-21T10:00:00
4909,Pune,2025-01-21,10,252,Medium,38.29,2,Cloudy,2025-01-21T10:00:00
4910,Jaipur,2025-01-21,10,286,Medium,54.44,2,Rainy,2025-01-21T10:00:00
4911,Bengaluru,2025-01-21,11,255,Low,66.52,1,Cloudy,2025-01-21T11:00:00
4912,Mumbai,2025-01-21,11,111,Low,65.16,0,Cloudy,2025-01-21T11:00:00
4913,Delhi,2025-01-21,11,149,Low,51.25,2,Clear,2025-01-21T11:00:00
4914,Chennai,2025-01-21,11,285,Low,66.72,1,Rainy,2025-01-21T11:00:00
4915,Lucknow,2025-01-21,11,108,Medium,63.16,1,Clear,2025-01-21T11:00:00
4916,Kolkata,2025-01-21,11,188,Low,66.71,1,Rainy,2025-01-21T11:00:00
4917,Hyderabad,2025-01-21,11,212,Medium,50.32,0,Rainy,2025-01-21T11:00:00
4918,Ahmedabad,2025-01-21,11,222,Medium,50.54,0,Cloudy,2025-01-21T11:00:00
4919,Pune,2025-01-21,11,33,Low,61.62,0,Clear,2025-01-21T11:00:00
4920,Jaipur,2025-01-21,11,167,Low,61.71,2,Clear,2025-01-21T11:00:00
4921,Bengaluru,2025-01-21,12,222,Low,57.33,2,Rainy,2025-01-21T12:00:00
4922,Mumbai,2025-01-21,12,201,Low,55.15,2,Clear,2025-01-21T12:00:00
4923,Delhi,2025-01-21,12,297,Medium,58.53,1,Clear,2025-01-21T12:00:00
4924,Chennai,2025-01-21,12,257,Low,68.26,1,Clear,2025-01-21T12:00:00
4925,Lucknow,2025-01-21,12,85,Medium,69.09,0,Cloudy,2025-01-21T12:00:00
4926,Kolkata,2025-01-21,12,150,Low,50.95,1,Cloudy,2025-01-21T12:00:00
4927,Hyderabad,2025-01-21,12,52,Low,64.25,0,Rainy,2025-01-21T12:00:00
4928,Ahmedabad,2025-01-21,12,260,Medium,55.92,0,Clear,2025-01-21T12:00:00
4929,Pune,2025-01-21,12,181,Low,60.98,1,Clear,2025-01-21T12:00:00
4930,Jaipur,2025-01-21,12,191,Low,51.51,0,Clear,2025-01-21T12:00:00
4931,Bengaluru,2025-01-21,13,46,Low,59.66,2,Clear,2025-01-21T13:00:00
4932,Mumbai,2025-01-21,13,264,Low,64.66,0,Rainy,2025-01-21T13:00:00
4933,Delhi,2025-01-21,13,109,Low,57.48,1,Clear,2025-01-21T13:00:00
4934,Chennai,2025-01-21,13,54,Low,67.32,1,Cloudy,2025-01-21T13:00:00
4935,Lucknow,2025-01-21,13,223,Low,65.8,0,Cloudy,2025-01-21T13:00:00
4936,Kolkata,2025-01-21,13,107,Low,50.48,2,Clear,2025-01-21T13:00:00
4937,Hyderabad,2025-01-21,13,257,Low,62.7,2,Rainy,2025-01-21T13:00:00
4938,Ahmedabad,2025-01-21,13,168,Low,62.66,2,Cloudy,2025-01-21T13:00:00
4939,Pune,2025-01-21,13,261,Low,59.44,2,Rainy,2025-01-21T13:00:00
4940,Jaipur,2025-01-21,13,144,Low,67.01,1,Rainy,2025-01-21T13:00:00
4941,Bengaluru,2025-01-21,14,134,Medium,65.44,1,Rainy,2025-01-21T14:00:00
4942,Mumbai,2025-01-21,14,179,Low,66.75,1,Rainy,2025-01-21T14:00:00
4943,Delhi,2025-01-21,14,269,Low,59.89,1,Rainy,2025-01-21T14:00:00
4944,Chennai,2025-01-21,14,60,Low,52.34,0,Rainy,2025-01-21T14:00:00
4945,Lucknow,2025-01-21,14,88,Low,69.94,2,Rainy,2025-01-21T14:00:00
4946,Kolkata,2025-01-21,14,51,Low,60.6,0,Clear,2025-01-21T14:00:00
4947,Hyderabad,2025-01-21,14,287,Low,59.33,1,Rainy,2025-01-21T14:00:00
4948,Ahmedabad,2025-01-21,14,252,Medium,68.3,2,Rainy,2025-01-21T14:00:00
4949,Pune,2025-01-21,14,143,Low,54.52,0,Clear,2025-01-21T14:00:00
4950,Jaipur,2025-01-21,14,136,Medium,50.85,0,Cloudy,2025-01-21T14:00:00
4951,Bengaluru,2025-01-21,15,138,Medium,64.29,1,Cloudy,2025-01-21T15:00:00
4952,Mumbai,2025-01-21,15,161,Medium,63.15,1,Cloudy,2025-01-21T15:00:00
4953,Delhi,2025-01-21,15,227,Low,62.03,0,Clear,2025-01-21T15:00:00
4954,Chennai,2025-01-21,15,236,Low,66.69,2,Rainy,2025-01-21T15:00:00
4955,Lucknow,2025-01-21,15,286,Low,61.38,0,Cloudy,2025-01-21T15:00:00
4956,Kolkata,2025-01-21,15,161,Low,57.64,2,Rainy,2025-01-21T15:00:00
4957,Hyderabad,2025-01-21,15,292,Low,67.33,2,Rainy,2025-01-21T15:00:00
4958,Ahmedabad,2025-01-21,15,225,Low,56.95,0,Rainy,2025-01-21T15:00:00
4959,Pune,2025-01-21,15,238,Low,62.75,0,Clear,2025-01-21T15:00:00
4960,Jaipur,2025-01-21,15,174,Low,65.34,1,Rainy,2025-01-21T15:00:00
4961,Bengaluru,2025-01-21,16,129,Medium,40.21,0,Cloudy,2025-01-21T16:00:00
4962,Mumbai,2025-01-21,16,100,Low,39.76,0,Clear,2025-01-21T16:00:00
4963,Delhi,2025-01-21,16,164,Medium,38.11,1,Clear,2025-01-21T16:00:00
4964,Chennai,2025-01-21,16,216,Medium,49.99,1,Clear,2025-01-21T16:00:00
4965,Lucknow,2025-01-21,16,91,Low,51.65,1,Rainy,2025-01-21T16:00:00
4966,Kolkata,2025-01-21,16,114,Low,43.18,1,Cloudy,2025-01-21T16:00:00
4967,Hyderabad,2025-01-21,16,56,Low,40.17,2,Rainy,2025-01-21T16:00:00
4968,Ahmedabad,2025-01-21,16,293,Low,37.29,2,Cloudy,2025-01-21T16:00:00
4969,Pune,2025-01-21,16,55,Medium,50.06,0,Clear,2025-01-21T16:00:00
4970,Jaipur,2025-01-21,16,98,Medium,46.05,1,Rainy,2025-01-21T16:00:00
4971,Bengaluru,2025-01-21,17,44,High,33.68,1,Rainy,2025-01-21T17:00:00
4972,Mumbai,2025-01-21,17,263,High,25.15,1,Clear,2025-01-21T17:00:00
4973,Delhi,2025-01-21,17,31,High,20.29,0,Clear,2025-01-21T17:00:00
4974,Chennai,2025-01-21,17,296,Medium,20.39,0,Rainy,2025-01-21T17:00:00
4975,Lucknow,2025-01-21,17,181,High,25.87,2,Rainy,2025-01-21T17:00:00
4976,Kolkata,2025-01-21,17,55,High,28.19,0,Cloudy,2025-01-21T17:00:00
4977,Hyderabad,2025-01-21,17,42,Medium,18.15,0,Clear,2025-01-21T17:00:00
4978,Ahmedabad,2025-01-21,17,262,High,23.7,1,Cloudy,2025-01-21T17:00:00
4979,Pune,2025-01-21,17,211,High,26.61,2,Clear,2025-01-21T17:00:00
4980,Jaipur,2025-01-21,17,264,High,23.96,0,Clear,2025-01-21T17:00:00
4981,Bengaluru,2025-01-21,18,236,High,30.98,0,Cloudy,2025-01-21T18:00:00
4982,Mumbai,2025-01-21,18,90,High,28.43,0,Clear,2025-01-21T18:00:00
4983,Delhi,2025-01-21,18,268,Medium,30.43,0,Cloudy,2025-01-21T18:00:00
4984,Chennai,2025-01-21,18,75,High,26.01,1,Clear,2025-01-21T18:00:00
4985,Lucknow,2025-01-21,18,45,High,23.01,0,Clear,2025-01-21T18:00:00
4986,Kolkata,2025-01-21,18,151,High,19.96,1,Rainy,2025-01-21T18:00:00
4987,Hyderabad,2025-01-21,18,169,High,30.01,2,Cloudy,2025-01-21T18:00:00
4988,Ahmedabad,2025-01-21,18,104,High,31.14,0,Rainy,2025-01-21T18:00:00
4989,Pune,2025-01-21,18,142,High,21.08,1,Clear,2025-01-21T18:00:00
4990,Jaipur,2025-01-21,18,258,Medium,15.56,0,Cloudy,2025-01-21T18:00:00
4991,Bengaluru,2025-01-21,19,196,High,24.22,2,Clear,2025-01-21T19:00:00
4992,Mumbai,2025-01-21,19,108,High,27.77,0,Cloudy,2025-01-21T19:00:00
4993,Delhi,2025-01-21,19,230,Medium,31.23,1,Rainy,2025-01-21T19:00:00
4994,Chennai,2025-01-21,19,151,High,23.99,1,Cloudy,2025-01-21T19:00:00
4995,Lucknow,2025-01-21,19,259,High,21.28,1,Rainy,2025-01-21T19:00:00
4996,Kolkata,2025-01-21,19,175,High,29.11,2,Clear,2025-01-21T19:00:00
4997,Hyderabad,2025-01-21,19,263,High,31.48,0,Clear,2025-01-21T19:00:00
4998,Ahmedabad,2025-01-21,19,89,High,21.79,0,Rainy,2025-01-21T19:00:00
4999,Pune,2025-01-21,19,51,High,24.41,0,Cloudy,2025-01-21T19:00:00
5000,Jaipur,2025-01-21,19,73,High,20.64,2,Clear,2025-01-21T19:00:00
5001,Bengaluru,2025-01-21,20,47,Medium,43.62,1,Cloudy,2025-01-21T20:00:00
5002,Mumbai,2025-01-21,20,110,Low,49.37,2,Cloudy,2025-01-21T20:00:00
5003,Delhi,2025-01-21,20,50,Medium,52.37,1,Rainy,2025-01-21T20:00:00
5004,Chennai,2025-01-21,20,179,Low,36.84,2,Rainy,2025-01-21T20:00:00
5005,Lucknow,2025-01-21,20,59,Medium,44.46,2,Cloudy,2025-01-21T20:00:00
5006,Kolkata,2025-01-21,20,267,Medium,35.05,2,Clear,2025-01-21T20:00:00
5007,Hyderabad,2025-01-21,20,228,Medium,35.87,1,Cloudy,2025-01-21T20:00:00
5008,Ahmedabad,2025-01-21,20,135,Medium,44.73,1,Rainy,2025-01-21T20:00:00
5009,Pune,2025-01-21,20,169,Low,42.61,0,Clear,2025-01-21T20:00:00
5010,Jaipur,2025-01-21,20,181,Medium,53.17,1,Rainy,2025-01-21T20:00:00
5011,Bengaluru,2025-01-21,21,74,Low,60.87,0,Clear,2025-01-21T21:00:00
5012,Mumbai,2025-01-21,21,122,Low,57.66,1,Rainy,2025-01-21T21:00:00
5013,Delhi,2025-01-21,21,270,Low,61.55,2,Cloudy,2025-01-21T21:00:00
5014,Chennai,2025-01-21,21,85,Medium,68.79,2,Cloudy,2025-01-21T21:00:00
5015,Lucknow,2025-01-21,21,231,Low,64.52,0,Rainy,2025-01-21T21:00:00
5016,Kolkata,2025-01-21,21,38,Low,56.68,1,Cloudy,2025-01-21T21:00:00
5017,Hyderabad,2025-01-21,21,274,Low,51.28,2,Rainy,2025-01-21T21:00:00
5018,Ahmedabad,2025-01-21,21,80,Low,50.31,0,Rainy,2025-01-21T21:00:00
5019,Pune,2025-01-21,21,146,Low,50.34,2,Cloudy,2025-01-21T21:00:00
5020,Jaipur,2025-01-21,21,265,Low,69.63,1,Rainy,2025-01-21T21:00:00
5021,Bengaluru,2025-01-21,22,168,Low,54.72,2,Clear,2025-01-21T22:00:00
5022,Mumbai,2025-01-21,22,68,Medium,54.77,1,Clear,2025-01-21T22:00:00
5023,Delhi,2025-01-21,22,152,Low,58.56,0,Clear,2025-01-21T22:00:00
5024,Chennai,2025-01-21,22,226,Low,55.49,1,Cloudy,2025-01-21T22:00:00
5025,Lucknow,2025-01-21,22,101,Low,61.04,2,Cloudy,2025-01-21T22:00:00
5026,Kolkata,2025-01-21,22,37,Low,61.42,1,Cloudy,2025-01-21T22:00:00
5027,Hyderabad,2025-01-21,22,93,Low,64.01,0,Clear,2025-01-21T22:00:00
5028,Ahmedabad,2025-01-21,22,255,Low,54.35,0,Clear,2025-01-21T22:00:00
5029,Pune,2025-01-21,22,32,Low,60.39,0,Rainy,2025-01-21T22:00:00
5030,Jaipur,2025-01-21,22,59,Medium,61.18,2,Clear,2025-01-21T22:00:00
5031,Bengaluru,2025-01-21,23,149,Low,50.93,0,Clear,2025-01-21T23:00:00
5032,Mumbai,2025-01-21,23,140,Medium,56.43,2,Clear,2025-01-21T23:00:00
5033,Delhi,2025-01-21,23,43,Low,59.4,1,Cloudy,2025-01-21T23:00:00
5034,Chennai,2025-01-21,23,181,Low,59.06,2,Cloudy,2025-01-21T23:00:00
5035,Lucknow,2025-01-21,23,251,Low,63.98,2,Clear,2025-01-21T23:00:00
5036,Kolkata,2025-01-21,23,256,Low,55.96,2,Clear,2025-01-21T23:00:00
5037,Hyderabad,2025-01-21,23,191,Low,58.69,2,Cloudy,2025-01-21T23:00:00
5038,Ahmedabad,2025-01-21,23,192,Medium,65.5,1,Rainy,2025-01-21T23:00:00
5039,Pune,2025-01-21,23,261,Low,56.22,0,Rainy,2025-01-21T23:00:00
5040,Jaipur,2025-01-21,23,61,Low,53.54,2,Clear,2025-01-21T23:00:00
5041,Bengaluru,2025-01-22,0,131,Low,60.02,0,Rainy,2025-01-22T00:00:00
5042,Mumbai,2025-01-22,0,255,Low,57.97,1,Clear,2025-01-22T00:00:00
5043,Delhi,2025-01-22,0,77,Medium,51.13,0,Clear,2025-01-22T00:00:00
5044,Chennai,2025-01-22,0,278,Low,55.65,0,Cloudy,2025-01-22T00:00:00
5045,Lucknow,2025-01-22,0,156,Medium,58.08,0,Rainy,2025-01-22T00:00:00
5046,Kolkata,2025-01-22,0,247,Low,54.36,2,Cloudy,2025-01-22T00:00:00
5047,Hyderabad,2025-01-22,0,244,Low,68.89,0,Clear,2025-01-22T00:00:00
5048,Ahmedabad,2025-01-22,0,69,Medium,69.86,2,Clear,2025-01-22T00:00:00
5049,Pune,2025-01-22,0,169,Low,55.36,0,Cloudy,2025-01-22T00:00:00
5050,Jaipur,2025-01-22,0,218,Low,69.12,0,Cloudy,2025-01-22T00:00:00
5051,Bengaluru,2025-01-22,1,254,Low,54.67,0,Rainy,2025-01-22T01:00:00
5052,Mumbai,2025-01-22,1,100,Medium,50.82,0,Rainy,2025-01-22T01:00:00
5053,Delhi,2025-01-22,1,105,Medium,52.14,1,Clear,2025-01-22T01:00:00
5054,Chennai,2025-01-22,1,288,Low,52.02,2,Rainy,2025-01-22T01:00:00
5055,Lucknow,2025-01-22,1,138,Low,58.69,2,Cloudy,2025-01-22T01:00:00
5056,Kolkata,2025-01-22,1,56,Low,64.63,1,Clear,2025-01-22T01:00:00
5057,Hyderabad,2025-01-22,1,210,Low,56.75,0,Clear,2025-01-22T01:00:00
5058,Ahmedabad,2025-01-22,1,215,Medium,56.31,2,Cloudy,2025-01-22T01:00:00
5059,Pune,2025-01-22,1,150,Low,61.59,0,Cloudy,2025-01-22T01:00:00
5060,Jaipur,2025-01-22,1,159,Low,52.83,0,Clear,2025-01-22T01:00:00
5061,Bengaluru,2025-01-22,2,244,Medium,51.91,2,Rainy,2025-01-22T02:00:00
5062,Mumbai,2025-01-22,2,52,Low,58.32,2,Clear,2025-01-22T02:00:00
5063,Delhi,2025-01-22,2,205,Low,58.7,0,Rainy,2025-01-22T02:00:00
5064,Chennai,2025-01-22,2,134,Medium,51.15,1,Clear,2025-01-22T02:00:00
5065,Lucknow,2025-01-22,2,210,Low,67.02,0,Rainy,2025-01-22T02:00:00
5066,Kolkata,2025-01-22,2,247,Low,56.07,2,Cloudy,2025-01-22T02:00:00
5067,Hyderabad,2025-01-22,2,41,Low,60.24,1,Clear,2025-01-22T02:00:00
5068,Ahmedabad,2025-01-22,2,159,Low,64.98,0,Cloudy,2025-01-22T02:00:00
5069,Pune,2025-01-22,2,34,Low,51.46,2,Clear,2025-01-22T02:00:00
5070,Jaipur,2025-01-22,2,268,Medium,68.33,2,Rainy,2025-01-22T02:00:00
5071,Bengaluru,2025-01-22,3,81,Low,53.93,0,Cloudy,2025-01-22T03:00:00
5072,Mumbai,2025-01-22,3,121,Medium,52.67,0,Cloudy,2025-01-22T03:00:00
5073,Delhi,2025-01-22,3,148,Medium,69.53,2,Rainy,2025-01-22T03:00:00
5074,Chennai,2025-01-22,3,52,Medium,50.49,0,Clear,2025-01-22T03:00:00
5075,Lucknow,2025-01-22,3,191,Low,50.87,0,Rainy,2025-01-22T03:00:00
5076,Kolkata,2025-01-22,3,256,Medium,57.68,0,Cloudy,2025-01-22T03:00:00
5077,Hyderabad,2025-01-22,3,41,Low,55.76,2,Cloudy,2025-01-22T03:00:00
5078,Ahmedabad,2025-01-22,3,55,Low,50.01,0,Rainy,2025-01-22T03:00:00
5079,Pune,2025-01-22,3,97,Low,56.11,1,Cloudy,2025-01-22T03:00:00
5080,Jaipur,2025-01-22,3,120,Low,59.24,0,Cloudy,2025-01-22T03:00:00
5081,Bengaluru,2025-01-22,4,294,Low,64.75,1,Rainy,2025-01-22T04:00:00
5082,Mumbai,2025-01-22,4,230,Low,53.06,0,Cloudy,2025-01-22T04:00:00
5083,Delhi,2025-01-22,4,286,Medium,68.96,1,Clear,2025-01-22T04:00:00
5084,Chennai,2025-01-22,4,129,Medium,68.26,0,Clear,2025-01-22T04:00:00
5085,Lucknow,2025-01-22,4,228,Low,67.39,0,Clear,2025-01-22T04:00:00
5086,Kolkata,2025-01-22,4,259,Low,50.8,1,Cloudy,2025-01-22T04:00:00
5087,Hyderabad,2025-01-22,4,274,Medium,68.33,0,Clear,2025-01-22T04:00:00
5088,Ahmedabad,2025-01-22,4,270,Low,69.3,0,Clear,2025-01-22T04:00:00
5089,Pune,2025-01-22,4,116,Medium,55.29,0,Clear,2025-01-22T04:00:00
5090,Jaipur,2025-01-22,4,57,Low,56.89,0,Cloudy,2025-01-22T04:00:00
5091,Bengaluru,2025-01-22,5,295,Low,66.28,2,Clear,2025-01-22T05:00:00
5092,Mumbai,2025-01-22,5,42,Low,56.34,1,Cloudy,2025-01-22T05:00:00
5093,Delhi,2025-01-22,5,95,Low,60.96,0,Rainy,2025-01-22T05:00:00
5094,Chennai,2025-01-22,5,234,Low,57.34,2,Rainy,2025-01-22T05:00:00
5095,Lucknow,2025-01-22,5,161,Low,61.69,0,Rainy,2025-01-22T05:00:00
5096,Kolkata,2025-01-22,5,145,Low,55.03,2,Rainy,2025-01-22T05:00:00
5097,Hyderabad,2025-01-22,5,97,Low,69.4,1,Cloudy,2025-01-22T05:00:00
5098,Ahmedabad,2025-01-22,5,195,Medium,58.43,0,Rainy,2025-01-22T05:00:00
5099,Pune,2025-01-22,5,199,Low,65.45,2,Cloudy,2025-01-22T05:00:00
5100,Jaipur,2025-01-22,5,183,Low,63.77,1,Cloudy,2025-01-22T05:00:00
5101,Bengaluru,2025-01-22,6,54,Low,53.24,2,Cloudy,2025-01-22T06:00:00
5102,Mumbai,2025-01-22,6,295,Low,35.74,1,Clear,2025-01-22T06:00:00
5103,Delhi,2025-01-22,6,273,Medium,35.84,1,Cloudy,2025-01-22T06:00:00
5104,Chennai,2025-01-22,6,282,Medium,51.92,1,Cloudy,2025-01-22T06:00:00
5105,Lucknow,2025-01-22,6,239,Low,49.55,2,Rainy,2025-01-22T06:00:00
5106,Kolkata,2025-01-22,6,169,Medium,48.5,1,Rainy,2025-01-22T06:00:00
5107,Hyderabad,2025-01-22,6,176,Low,42.14,2,Cloudy,2025-01-22T06:00:00
5108,Ahmedabad,2025-01-22,6,247,Low,39.42,2,Rainy,2025-01-22T06:00:00
5109,Pune,2025-01-22,6,161,Low,43.37,0,Cloudy,2025-01-22T06:00:00
5110,Jaipur,2025-01-22,6,265,Medium,44.49,2,Rainy,2025-01-22T06:00:00
5111,Bengaluru,2025-01-22,7,165,High,27.51,0,Clear,2025-01-22T07:00:00
5112,Mumbai,2025-01-22,7,279,High,15.25,0,Cloudy,2025-01-22T07:00:00
5113,Delhi,2025-01-22,7,31,Medium,27.05,0,Rainy,2025-01-22T07:00:00
5114,Chennai,2025-01-22,7,51,High,24.19,0,Rainy,2025-01-22T07:00:00
5115,Lucknow,2025-01-22,7,192,High,25.71,0,Rainy,2025-01-22T07:00:00
5116,Kolkata,2025-01-22,7,188,Medium,29.08,2,Rainy,2025-01-22T07:00:00
5117,Hyderabad,2025-01-22,7,168,Medium,23.31,2,Rainy,2025-01-22T07:00:00
5118,Ahmedabad,2025-01-22,7,109,Medium,20.33,1,Clear,2025-01-22T07:00:00
5119,Pune,2025-01-22,7,209,High,24.23,2,Cloudy,2025-01-22T07:00:00
5120,Jaipur,2025-01-22,7,298,High,17.94,2,Clear,2025-01-22T07:00:00
5121,Bengaluru,2025-01-22,8,65,Medium,34.04,1,Rainy,2025-01-22T08:00:00
5122,Mumbai,2025-01-22,8,46,High,18.56,0,Rainy,2025-01-22T08:00:00
5123,Delhi,2025-01-22,8,203,Medium,20.77,2,Rainy,2025-01-22T08:00:00
5124,Chennai,2025-01-22,8,255,High,18.66,0,Clear,2025-01-22T08:00:00
5125,Lucknow,2025-01-22,8,274,High,28.07,1,Cloudy,2025-01-22T08:00:00
5126,Kolkata,2025-01-22,8,83,High,18.38,1,Clear,2025-01-22T08:00:00
5127,Hyderabad,2025-01-22,8,37,Medium,29.11,1,Cloudy,2025-01-22T08:00:00
5128,Ahmedabad,2025-01-22,8,79,High,19.5,2,Rainy,2025-01-22T08:00:00
5129,Pune,2025-01-22,8,284,High,28.87,0,Rainy,2025-01-22T08:00:00
5130,Jaipur,2025-01-22,8,173,Medium,28.71,2,Rainy,2025-01-22T08:00:00
5131,Bengaluru,2025-01-22,9,177,High,30.35,2,Cloudy,2025-01-22T09:00:00
5132,Mumbai,2025-01-22,9,120,High,34.67,0,Rainy,2025-01-22T09:00:00
5133,Delhi,2025-01-22,9,217,High,18.36,2,Rainy,2025-01-22T09:00:00
5134,Chennai,2025-01-22,9,87,Medium,24.07,2,Clear,2025-01-22T09:00:00
5135,Lucknow,2025-01-22,9,85,Medium,34.88,2,Clear,2025-01-22T09:00:00
